id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,Churn
6449,neutral or dissatisfied,Female,disloyal Customer,22,Business travel,Eco,2187,1,0,1,4,1,2,2,3,4,5,5,2,5,2,116,150,1
99207,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Eco Plus,1485,2,3,1,3,2,2,2,2,2,3,4,4,3,2,3,0,1
11937,satisfied,Female,Loyal Customer,33,Business travel,Business,817,2,2,2,2,5,5,5,5,5,5,5,5,5,5,32,34,0
100976,satisfied,Male,Loyal Customer,40,Business travel,Business,1551,1,1,5,1,4,5,5,4,4,4,4,5,4,4,13,26,0
85764,neutral or dissatisfied,Male,Loyal Customer,44,Business travel,Eco,1857,3,3,2,3,3,3,3,3,4,5,3,4,3,3,17,1,1
15084,satisfied,Male,Loyal Customer,39,Business travel,Business,258,2,2,2,2,5,2,5,5,5,5,5,1,5,1,5,0,0
107353,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,2205,1,3,3,3,2,1,2,2,4,5,2,3,1,2,0,8,1
69475,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2202,3,1,3,4,1,3,3,1,2,1,3,2,3,1,13,31,1
6181,neutral or dissatisfied,Female,Loyal Customer,13,Personal Travel,Eco,2258,4,5,4,3,1,4,1,1,3,5,5,5,5,1,0,0,1
119311,satisfied,Female,Loyal Customer,54,Business travel,Business,229,0,3,0,2,5,1,5,5,5,5,5,3,5,2,0,0,0
54684,satisfied,Male,Loyal Customer,22,Business travel,Business,1652,5,5,5,5,5,5,5,5,2,2,4,4,4,5,0,0,0
53633,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,3411,4,1,1,1,4,4,4,4,3,3,5,2,1,4,17,0,0
7666,neutral or dissatisfied,Female,disloyal Customer,29,Business travel,Business,2002,3,3,3,4,2,3,2,2,4,4,5,5,4,2,0,0,1
12008,satisfied,Male,Loyal Customer,46,Business travel,Business,3091,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,0,0
105128,neutral or dissatisfied,Male,Loyal Customer,32,Business travel,Business,4404,2,5,5,5,2,2,2,2,2,1,3,2,4,2,0,0,1
17122,satisfied,Female,Loyal Customer,32,Business travel,Business,3083,2,2,2,2,5,5,5,5,5,5,5,3,2,5,0,10,0
95397,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1634,3,4,3,4,4,3,4,4,4,2,4,4,5,4,1,0,1
126772,satisfied,Female,Loyal Customer,40,Business travel,Business,2531,5,5,5,5,3,4,4,4,4,4,4,3,4,5,8,0,0
107413,neutral or dissatisfied,Male,disloyal Customer,33,Business travel,Eco,2340,4,4,4,2,2,4,4,2,4,4,2,2,3,2,0,0,1
84203,neutral or dissatisfied,Female,disloyal Customer,28,Business travel,Business,2001,1,1,1,4,3,1,3,3,5,5,4,3,5,3,6,39,1
82113,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2970,2,4,2,3,2,2,2,2,3,3,4,3,5,2,9,23,1
105703,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Business,2038,2,2,2,2,2,3,2,2,1,3,4,1,3,2,0,4,1
10274,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Business,2097,2,4,2,4,2,4,4,4,2,5,5,4,3,4,149,140,1
2180,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Eco,2348,1,3,3,3,1,1,1,1,2,1,3,2,4,1,12,31,1
58237,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2395,1,2,1,3,5,1,1,5,2,4,4,3,4,5,6,11,1
56833,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,1737,5,1,5,5,3,4,5,3,3,3,3,5,3,3,77,83,0
75298,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco Plus,3352,3,5,4,3,4,2,1,4,4,5,5,1,3,1,469,443,1
8467,satisfied,Male,Loyal Customer,53,Business travel,Business,1391,2,2,2,2,2,5,5,5,5,5,5,4,5,3,14,5,0
60461,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Business,2460,2,2,2,2,1,2,2,1,4,3,4,3,4,1,0,18,1
32422,neutral or dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1324,1,0,1,2,3,1,2,3,1,2,4,5,5,3,0,0,1
44752,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,1849,5,5,3,5,5,4,4,4,4,4,4,4,4,4,70,69,0
33601,neutral or dissatisfied,Female,Loyal Customer,59,Business travel,Eco,410,3,1,1,1,1,2,2,3,3,3,3,2,3,2,0,0,1
87475,satisfied,Female,Loyal Customer,59,Business travel,Business,2922,5,5,5,5,3,5,5,5,5,5,5,4,5,4,34,39,0
14960,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,589,3,4,3,3,4,5,4,5,5,5,5,5,5,5,1,0,0
17005,satisfied,Male,Loyal Customer,47,Business travel,Business,3349,3,3,5,3,5,5,4,4,4,4,4,5,4,3,0,0,0
29688,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco Plus,2573,4,3,4,4,2,4,1,2,3,4,4,2,3,2,5,1,1
89691,neutral or dissatisfied,Male,disloyal Customer,22,Business travel,Eco,2012,3,3,3,4,3,3,3,3,5,5,1,3,4,3,0,0,1
43871,neutral or dissatisfied,Male,Loyal Customer,58,Business travel,Eco,2105,4,4,4,4,4,4,4,4,2,5,3,4,2,4,0,0,1
37414,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Business,2944,2,2,2,3,2,2,4,2,4,2,3,2,2,2,111,106,1
102626,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Business,383,2,3,3,3,5,4,4,2,2,3,2,1,2,2,43,40,1
105631,neutral or dissatisfied,Female,disloyal Customer,40,Business travel,Business,2690,3,4,4,2,4,4,4,4,2,4,3,4,3,4,16,9,1
25189,neutral or dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1613,2,4,3,3,1,3,1,1,1,4,4,4,3,1,0,0,1
63314,neutral or dissatisfied,Female,Loyal Customer,55,Business travel,Eco,361,3,1,4,1,3,4,3,3,3,3,3,4,3,2,4,14,1
8821,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2022,1,1,1,1,4,4,5,5,5,5,5,5,5,4,68,94,0
129813,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1451,2,4,2,2,2,2,2,2,4,3,4,4,4,2,9,0,1
80404,satisfied,Female,Loyal Customer,58,Business travel,Business,1420,3,3,3,3,4,4,4,5,5,5,5,4,5,4,0,0,0
49342,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1628,2,0,2,2,5,2,5,5,1,3,5,5,4,5,0,2,1
57872,neutral or dissatisfied,Female,disloyal Customer,21,Business travel,Eco,2014,4,0,4,1,4,5,5,3,4,5,5,5,4,5,239,219,1
4312,satisfied,Female,Loyal Customer,31,Business travel,Business,1407,0,4,0,3,5,5,5,5,3,2,5,5,5,5,0,0,0
10761,neutral or dissatisfied,Female,Loyal Customer,65,Business travel,Business,2249,1,2,2,2,5,3,3,3,3,3,1,2,3,3,0,0,1
29033,satisfied,Female,Loyal Customer,57,Business travel,Business,584,2,2,2,2,3,5,2,4,4,5,4,5,4,3,0,0,0
118798,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,379,4,4,4,4,2,5,5,4,4,4,4,5,4,4,0,9,0
2493,neutral or dissatisfied,Male,disloyal Customer,54,Business travel,Eco,2418,2,2,2,3,1,2,1,1,4,4,4,2,3,1,0,0,1
80484,neutral or dissatisfied,Female,disloyal Customer,45,Business travel,Business,2388,3,3,3,3,1,3,1,1,4,5,4,3,5,1,0,0,1
102607,satisfied,Female,Loyal Customer,34,Personal Travel,Eco Plus,1704,2,2,2,2,4,4,5,4,4,4,4,4,4,3,56,46,0
60361,satisfied,Female,Loyal Customer,47,Business travel,Business,1487,1,1,1,1,5,4,5,5,5,5,5,4,5,5,1,6,0
67481,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1553,1,4,1,4,4,1,2,4,4,2,5,4,5,4,0,0,1
61799,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,3099,2,2,2,2,2,4,4,5,5,5,5,3,5,4,0,0,0
73359,satisfied,Male,Loyal Customer,53,Business travel,Business,3563,2,2,4,2,3,4,5,5,5,5,5,3,5,3,0,0,0
54950,satisfied,Male,Loyal Customer,39,Business travel,Business,1309,4,4,4,4,5,4,4,5,5,5,5,5,5,3,4,0,0
14738,neutral or dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1780,3,2,3,3,3,3,4,3,1,3,2,2,2,3,0,0,1
112155,neutral or dissatisfied,Female,disloyal Customer,20,Business travel,Eco,2523,3,2,2,3,1,2,1,1,1,3,3,3,4,1,119,114,1
45624,neutral or dissatisfied,Male,Loyal Customer,32,Business travel,Business,4864,1,2,2,2,1,1,1,1,1,5,3,4,3,1,0,0,1
33339,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Eco,3974,1,2,2,1,4,1,4,4,4,2,4,2,2,4,0,0,1
46810,satisfied,Female,disloyal Customer,24,Business travel,Eco,2344,4,4,4,3,5,4,2,5,3,2,3,3,1,5,39,50,1
82218,satisfied,Female,disloyal Customer,21,Business travel,Eco,1893,4,5,4,5,2,4,2,2,4,5,5,4,5,2,0,0,1
70826,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco Plus,2401,3,4,3,3,1,3,5,1,5,4,4,1,1,1,0,0,1
100305,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Eco,2616,1,1,1,4,2,1,2,2,3,2,4,4,4,2,6,0,1
125947,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2503,5,2,5,4,5,2,4,4,4,2,1,1,4,3,2,8,0
82846,satisfied,Female,Loyal Customer,52,Business travel,Business,613,2,2,2,2,5,4,5,4,4,4,4,5,4,3,3,0,0
96702,neutral or dissatisfied,Male,Loyal Customer,33,Business travel,Business,1735,2,1,2,1,2,3,2,2,3,5,2,1,2,2,11,5,1
33028,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1063,4,4,4,4,3,4,3,3,4,5,2,5,3,3,0,0,0
12871,neutral or dissatisfied,Female,disloyal Customer,30,Business travel,Eco,1827,3,3,3,4,4,3,2,4,3,1,3,2,4,4,30,33,1
129185,satisfied,Female,Loyal Customer,45,Business travel,Business,2336,4,4,4,4,4,3,4,5,5,4,5,3,5,3,0,11,0
116528,satisfied,Male,Loyal Customer,40,Personal Travel,Eco,1139,0,4,0,3,5,0,5,5,4,4,5,3,5,5,0,0,0
81329,satisfied,Female,Loyal Customer,46,Business travel,Business,1305,5,5,4,5,4,5,4,5,5,5,5,5,5,4,6,88,0
72015,satisfied,Female,Loyal Customer,50,Business travel,Business,3725,3,3,3,3,5,5,5,3,2,5,5,5,3,5,3,0,0
41560,satisfied,Male,Loyal Customer,70,Business travel,Eco,1792,4,4,4,4,4,4,4,4,4,2,2,5,4,4,0,0,0
127820,neutral or dissatisfied,Female,disloyal Customer,85,Business travel,Business,2837,1,1,1,2,1,5,5,4,2,1,1,5,1,5,57,51,1
70903,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,2794,4,5,5,5,4,4,4,4,1,2,3,4,4,4,0,0,1
111445,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,1733,4,5,5,5,4,4,4,4,4,5,3,3,3,4,0,0,1
32503,neutral or dissatisfied,Male,disloyal Customer,47,Business travel,Eco,1702,1,4,1,2,3,1,3,3,1,1,1,3,4,3,2,14,1
3460,neutral or dissatisfied,Female,Loyal Customer,60,Business travel,Business,2234,2,5,5,5,3,2,2,2,2,2,2,1,2,2,6,3,1
57115,neutral or dissatisfied,Male,Loyal Customer,20,Business travel,Business,2310,3,2,2,2,3,4,3,3,2,5,3,1,4,3,0,0,1
125952,neutral or dissatisfied,Male,Loyal Customer,31,Business travel,Eco Plus,1887,1,4,4,4,1,1,1,1,1,3,4,4,4,1,0,0,1
32270,neutral or dissatisfied,Male,disloyal Customer,21,Business travel,Eco,1005,2,5,3,4,5,3,5,5,3,2,5,2,5,5,5,2,1
42439,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1132,5,5,4,5,5,5,5,5,4,5,5,3,5,5,0,0,0
10929,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Business,2003,4,4,4,4,5,4,3,1,1,2,4,2,1,2,0,0,1
106355,satisfied,Male,disloyal Customer,23,Business travel,Eco,1759,0,5,0,2,5,0,5,5,3,4,4,4,4,5,0,0,1
92722,satisfied,Male,Loyal Customer,43,Business travel,Business,1288,2,2,3,2,4,4,5,4,4,4,4,5,4,5,0,0,0
23123,satisfied,Female,Loyal Customer,23,Business travel,Business,4978,0,0,0,4,3,3,3,3,5,1,3,5,5,3,0,0,0
3666,satisfied,Female,Loyal Customer,45,Business travel,Business,461,2,2,2,2,2,5,4,4,4,4,4,4,4,3,49,64,0
44310,neutral or dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1863,4,0,4,1,4,4,4,4,2,2,4,3,2,4,0,0,1
11453,satisfied,Male,Loyal Customer,56,Business travel,Business,2096,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0,2,0
105765,satisfied,Male,Loyal Customer,64,Business travel,Business,1732,2,2,2,2,3,1,1,4,4,4,4,5,4,5,1,0,0
93696,satisfied,Male,Loyal Customer,43,Business travel,Business,2365,3,3,4,3,4,1,5,5,5,5,5,2,5,2,47,51,0
71498,neutral or dissatisfied,Female,Loyal Customer,69,Personal Travel,Business,1238,4,2,4,4,2,4,3,1,1,4,1,4,1,3,18,9,1
95307,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,1429,3,4,3,3,2,3,2,2,5,5,4,5,5,2,2,0,1
125253,neutral or dissatisfied,Female,Loyal Customer,13,Personal Travel,Eco,2285,4,1,4,1,1,4,1,1,4,4,1,4,1,1,0,0,1
70830,satisfied,Female,Loyal Customer,48,Business travel,Business,2037,1,1,1,1,4,5,5,5,5,5,5,3,5,4,0,2,0
127314,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,3732,2,5,2,5,3,2,3,3,3,3,4,1,3,3,0,0,1
48251,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1988,4,5,4,3,4,4,4,4,5,5,5,5,4,4,0,3,1
100993,satisfied,Male,Loyal Customer,41,Business travel,Business,908,3,3,3,3,4,5,4,3,3,3,3,4,3,5,47,48,0
17263,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2448,4,4,4,1,4,4,4,4,4,1,4,3,2,4,0,0,1
19459,satisfied,Female,Loyal Customer,42,Business travel,Eco,227,4,1,1,1,4,3,5,4,4,4,4,4,4,5,0,0,0
3520,satisfied,Female,Loyal Customer,43,Business travel,Business,3587,4,4,4,4,2,4,4,5,5,5,5,3,5,4,51,78,0
53769,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2186,3,4,3,3,2,3,2,2,4,5,5,3,5,2,0,0,1
48299,satisfied,Female,Loyal Customer,32,Business travel,Eco,2869,0,0,0,2,3,0,3,3,1,1,2,5,2,3,94,76,0
91388,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Eco,3343,4,4,4,4,4,4,4,4,1,4,2,4,3,4,0,0,1
21397,satisfied,Male,Loyal Customer,33,Business travel,Eco,1777,5,4,4,4,5,5,5,5,4,3,5,3,5,5,0,0,0
97722,satisfied,Female,Loyal Customer,25,Personal Travel,Business,1821,3,3,3,3,3,4,5,5,5,5,5,4,5,3,46,35,0
78279,satisfied,Female,Loyal Customer,49,Business travel,Business,3212,4,4,3,4,2,2,2,3,2,5,4,2,4,2,201,186,0
81837,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2287,4,2,4,3,5,4,5,5,1,4,2,3,2,5,2,0,0
116970,satisfied,Male,Loyal Customer,42,Business travel,Business,2517,5,5,5,5,4,4,4,4,4,4,4,3,4,4,0,0,0
11093,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1809,1,5,1,1,5,1,5,5,3,4,4,4,5,5,0,5,1
22582,satisfied,Female,Loyal Customer,64,Business travel,Business,2178,1,4,1,1,3,1,2,4,4,4,4,2,4,1,7,13,0
112785,satisfied,Female,Loyal Customer,38,Business travel,Business,637,5,5,5,5,2,5,5,5,5,5,5,3,5,5,31,31,0
2467,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2287,2,2,2,2,5,4,5,4,4,4,4,5,4,3,0,21,0
33881,satisfied,Male,disloyal Customer,11,Business travel,Business,2256,5,5,5,3,2,5,2,2,2,2,2,5,4,2,0,0,1
87072,satisfied,Female,Loyal Customer,51,Business travel,Business,1915,2,2,2,2,3,5,5,5,5,5,5,5,5,3,2,0,0
23862,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1520,1,4,1,1,2,1,2,2,4,5,4,5,3,2,0,0,1
18289,satisfied,Female,Loyal Customer,27,Business travel,Business,3195,5,5,5,5,3,3,3,3,1,5,2,1,3,3,0,0,0
93411,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,744,2,1,1,1,1,4,3,2,2,2,2,4,2,3,4,6,1
6775,satisfied,Male,Loyal Customer,50,Business travel,Business,3653,4,4,4,4,3,5,5,5,5,5,5,5,5,4,4,0,0
104692,satisfied,Male,Loyal Customer,53,Business travel,Business,1914,1,1,1,1,2,5,4,5,5,5,5,5,5,5,2,0,0
23603,neutral or dissatisfied,Female,Loyal Customer,26,Business travel,Business,3195,3,3,4,3,3,3,3,3,2,1,4,3,3,3,10,0,1
72779,neutral or dissatisfied,Female,Loyal Customer,26,Business travel,Business,4257,2,4,4,4,2,2,2,2,3,1,3,1,4,2,3,0,1
65156,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,1499,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,0,0
109699,satisfied,Female,Loyal Customer,53,Personal Travel,Eco Plus,830,1,1,1,1,2,2,2,2,4,4,1,1,2,2,21,14,0
33112,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1938,3,3,3,3,4,5,4,4,4,3,4,4,5,4,0,0,0
7102,neutral or dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,1709,2,4,2,2,2,2,2,2,3,4,2,3,2,2,10,53,1
123039,neutral or dissatisfied,Male,Loyal Customer,53,Business travel,Business,2621,1,1,1,1,1,4,4,1,1,1,1,4,1,1,0,6,1
89649,satisfied,Male,Loyal Customer,59,Business travel,Business,1044,2,2,2,2,4,5,4,4,4,4,4,5,4,5,10,0,0
106757,neutral or dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2251,2,4,2,3,4,2,4,4,5,2,5,5,4,4,1,0,1
128878,satisfied,Male,Loyal Customer,58,Business travel,Business,2463,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0,0
49334,satisfied,Male,Loyal Customer,50,Business travel,Eco,1912,5,4,4,4,5,5,5,5,5,2,1,5,2,5,0,0,0
70959,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Business,810,3,2,2,2,2,3,4,3,3,3,3,1,3,3,4,0,1
24928,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2434,2,5,2,1,3,2,2,3,5,5,5,5,4,3,108,90,1
54942,neutral or dissatisfied,Female,Loyal Customer,59,Business travel,Business,3715,2,2,2,2,5,3,4,2,2,2,2,3,2,2,6,3,1
38547,neutral or dissatisfied,Male,disloyal Customer,37,Business travel,Business,2678,2,2,2,3,1,2,1,1,2,3,3,1,4,1,94,75,1
93031,neutral or dissatisfied,Female,disloyal Customer,42,Business travel,Business,1485,2,2,2,3,4,2,4,4,4,5,4,5,4,4,3,32,1
123141,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Business,3723,1,1,1,1,4,2,3,1,1,1,1,3,1,2,1,2,1
117818,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1124,4,0,4,2,5,4,2,5,4,2,4,4,4,5,0,0,1
73836,satisfied,Male,Loyal Customer,39,Business travel,Business,1720,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,0
74044,neutral or dissatisfied,Male,Loyal Customer,39,Business travel,Business,1239,1,2,5,2,5,3,4,1,1,1,1,2,1,2,0,0,1
47089,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,453,4,2,2,2,4,4,4,4,4,3,2,2,2,4,0,0,0
98151,satisfied,Male,Loyal Customer,60,Business travel,Business,3069,3,3,3,3,5,5,4,4,4,4,4,3,4,3,0,0,0
4243,satisfied,Male,Loyal Customer,41,Business travel,Eco,1838,5,5,5,5,5,5,5,5,3,4,1,1,3,5,0,0,0
78842,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1676,2,4,2,4,5,2,5,5,5,3,2,3,3,5,0,0,1
126281,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1691,3,4,3,3,3,3,3,3,2,2,4,4,2,3,0,0,1
11638,satisfied,Male,disloyal Customer,37,Business travel,Business,2105,5,5,5,3,3,5,3,3,4,4,4,3,5,3,24,26,1
79012,satisfied,Male,Loyal Customer,52,Business travel,Business,3917,2,2,2,2,5,4,5,4,4,4,4,4,4,4,0,0,0
18597,neutral or dissatisfied,Female,disloyal Customer,29,Business travel,Eco,1709,2,4,2,4,5,2,5,5,2,4,3,2,3,5,39,30,1
85529,neutral or dissatisfied,Male,Loyal Customer,68,Personal Travel,Business,303,4,3,4,4,5,5,1,4,4,4,4,3,4,2,0,0,1
158,neutral or dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1585,1,4,1,3,2,1,2,2,3,2,3,3,4,2,0,0,1
30372,satisfied,Male,Loyal Customer,25,Business travel,Business,1337,2,2,2,2,5,4,5,5,2,3,1,3,2,5,16,10,0
3073,satisfied,Female,Loyal Customer,58,Business travel,Business,419,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0,0
25428,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Business,2051,2,2,2,4,4,2,4,4,2,5,3,2,4,4,0,0,1
85230,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Eco,1511,4,4,4,4,3,4,1,3,4,4,4,2,2,3,0,0,1
108327,satisfied,Female,Loyal Customer,44,Business travel,Business,1727,2,2,2,2,2,4,4,4,4,5,4,5,4,5,6,0,0
5250,neutral or dissatisfied,Male,Loyal Customer,61,Business travel,Eco,1352,2,1,1,1,2,2,2,2,4,5,3,2,3,2,5,10,1
44533,neutral or dissatisfied,Female,disloyal Customer,57,Business travel,Eco,1461,3,0,3,3,1,3,1,1,3,2,1,1,1,1,0,0,1
6844,satisfied,Male,Loyal Customer,41,Business travel,Business,2652,3,3,3,3,2,4,4,3,3,4,3,3,3,4,58,57,0
66258,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2124,3,3,3,4,3,3,3,3,1,4,2,1,5,3,0,0,1
76260,satisfied,Male,Loyal Customer,60,Personal Travel,Eco Plus,3003,5,4,5,3,4,5,4,4,1,3,3,1,4,4,0,0,0
86549,satisfied,Male,Loyal Customer,26,Business travel,Business,1728,4,4,4,4,5,5,5,5,3,4,4,3,4,5,17,26,0
78672,satisfied,Male,Loyal Customer,23,Business travel,Business,2922,3,3,3,3,4,4,4,4,4,4,5,4,4,4,0,1,0
102225,neutral or dissatisfied,Male,disloyal Customer,64,Business travel,Business,1296,3,4,4,3,1,3,1,1,4,5,5,5,5,1,15,0,1
80203,neutral or dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,4302,2,4,2,2,2,4,4,5,3,3,4,4,5,4,0,0,1
3080,satisfied,Male,Loyal Customer,46,Business travel,Business,632,5,5,5,5,3,5,5,4,4,4,4,4,4,5,0,0,0
13618,satisfied,Male,Loyal Customer,48,Business travel,Business,1030,5,5,5,5,3,4,4,4,4,4,4,3,4,3,29,47,0
75887,neutral or dissatisfied,Female,Loyal Customer,32,Business travel,Business,2311,3,1,1,1,3,3,3,3,4,4,3,1,4,3,0,0,1
109877,satisfied,Female,Loyal Customer,55,Business travel,Business,1250,1,1,1,1,3,4,5,5,5,5,5,4,5,5,33,,0
94981,satisfied,Female,Loyal Customer,53,Business travel,Eco,215,5,1,1,1,5,5,5,5,5,5,5,5,5,4,0,0,0
66098,satisfied,Male,Loyal Customer,57,Business travel,Business,612,1,1,1,1,2,5,5,4,4,4,4,4,4,4,0,9,0
87586,neutral or dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1306,1,1,1,3,5,1,5,5,1,1,3,3,4,5,45,40,1
50674,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,1697,2,2,0,4,3,0,1,3,1,3,4,3,4,3,62,70,1
128448,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Eco,1327,3,0,3,1,1,3,1,1,3,1,5,3,5,1,0,0,1
41259,neutral or dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2854,3,2,3,3,3,3,3,3,4,4,3,2,4,3,0,5,1
73260,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1769,3,5,3,5,1,1,4,3,3,3,3,4,3,5,0,0,0
22444,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,974,2,2,0,3,2,0,2,2,4,3,3,1,4,2,0,0,1
9888,neutral or dissatisfied,Female,disloyal Customer,59,Business travel,Business,2218,3,3,3,4,1,3,1,1,4,2,5,3,5,1,34,37,1
94794,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco,594,3,3,3,3,3,4,3,3,3,3,3,3,3,1,12,0,1
2181,neutral or dissatisfied,Female,Loyal Customer,26,Business travel,Business,4560,1,0,0,3,1,0,1,1,1,1,4,3,4,1,0,7,1
105616,satisfied,Male,Loyal Customer,55,Business travel,Business,945,2,2,2,2,4,4,4,5,5,5,5,5,5,3,19,2,0
10014,satisfied,Male,disloyal Customer,38,Business travel,Business,2059,5,5,5,1,1,5,1,1,5,3,5,5,4,1,31,15,1
49035,satisfied,Male,Loyal Customer,56,Business travel,Business,411,3,3,3,3,3,2,2,5,5,5,5,2,5,5,0,0,0
13080,satisfied,Male,Loyal Customer,57,Business travel,Business,624,2,2,2,2,3,4,5,4,4,4,4,4,4,5,0,0,0
39527,neutral or dissatisfied,Female,Loyal Customer,70,Personal Travel,Eco,898,4,4,4,5,5,4,4,3,3,4,1,5,3,5,7,0,1
60754,satisfied,Female,Loyal Customer,58,Business travel,Business,1933,2,2,2,2,2,5,4,5,5,4,5,3,5,4,0,0,0
22862,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,1908,4,5,0,1,2,0,5,2,5,4,2,4,1,2,0,0,1
115898,neutral or dissatisfied,Male,Loyal Customer,23,Business travel,Business,5080,4,5,5,5,4,4,4,4,2,2,4,2,4,4,0,0,1
73127,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2194,4,5,5,1,3,5,3,3,3,3,4,4,5,3,24,32,1
90222,satisfied,Female,Loyal Customer,45,Business travel,Business,2369,5,5,5,5,3,5,4,3,3,3,3,3,3,4,0,0,0
108855,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Business,4058,3,5,3,4,3,3,3,3,4,2,5,5,4,3,11,0,1
1354,neutral or dissatisfied,Male,Loyal Customer,34,Business travel,Business,294,1,0,0,4,4,3,3,3,3,0,3,2,3,3,0,0,1
